# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
9W	KTM	BOM		0	73H 739
9W	KTM	DEL		0	73H
9W	KUL	BLR	*	0	738
9W	KUL	BOM	*	0	772
9W	KUL	DEL	*	0	333 738
9W	KUL	HYD	*	0	738
9W	KUL	MAA	*	0	738
9W	KWI	AUH		0	73H
9W	KWI	BOM		0	73H
9W	LHR	BOM		0	77W
9W	LHR	DEL		0	77W
9W	LKO	BOM		0	73H
9W	LKO	DEL	*	0	AT7 73W 739 738
9W	MAA	AUH		0	73H
9W	MAA	AUH	*	0	321 320
9W	MAA	BLR	*	0	AT7 739 738 73H
9W	MAA	BOM		0	738 73H
9W	MAA	BOM	*	0	738
9W	MAA	CJB	*	0	AT7
9W	MAA	COK	*	0	AT7 73H
9W	MAA	DEL		0	738
9W	MAA	GOI		0	738
9W	MAA	HYD	*	0	738
9W	MAA	IXM	*	0	AT7
9W	MAA	IXZ		0	73H
9W	MAA	KUL	*	0	738
9W	MAA	SIN		0	73H
9W	MAA	TRZ	*	0	AT7
9W	MCT	BOM		0	73H
9W	MCT	COK		0	73H
9W	MCT	TRV		0	73H
9W	NAG	BOM	*	0	73G
9W	NBO	BOM	*	0	772 763
9W	NRT	BOM	*	0	737
9W	PAT	CCU	*	0	AT7
9W	PAT	DEL		0	73H
9W	PBD	BOM	*	0	AT7
9W	PNQ	BLR	*	0	738
9W	PNQ	BOM		0	738
9W	PNQ	DEL		0	738 73H 73W
9W	PNQ	HYD	*	0	AT7
9W	PNQ	IDR	*	0	AT7
9W	RAJ	BOM	*	0	73G
9W	RJA	HYD	*	0	AT7
9W	RPR	BHO	*	0	738
9W	RPR	BOM	*	0	738
9W	RPR	DEL	*	0	73W
9W	RUH	BOM		0	739 73H
9W	SHJ	COK		0	73H
9W	SIN	BOM		0	73H
9W	SIN	DEL		0	73H
9W	SIN	MAA		0	73H
9W	SXR	DEL		0	738 73H
9W	TRV	AUH	*	0	320
9W	TRV	BLR	*	0	73H
9W	TRV	BOM		0	73H
9W	TRV	DMM		0	73H
9W	TRV	MCT		0	73H
9W	TRZ	MAA	*	0	AT7
9W	UDR	BOM	*	0	73H 73G
9W	UDR	DEL	*	0	AT7
9W	VNS	CCU	*	0	AT7
9W	VNS	DEL	*	0	738
9W	VTZ	BLR	*	0	73G
9W	VTZ	BOM		0	738
9W	VTZ	CCU	*	0	73G
9W	YYZ	BRU		0	332 333
A2	ATH	JSH		0	143
A2	CFU	SKG		0	143
A2	JKH	SKG		0	143
A2	JSH	ATH		0	143
A2	KLX	SKG		0	143
A2	SKG	CFU		0	143
A2	SKG	JKH		0	143
A2	SKG	KLX		0	143
A2	SKG	SMI		0	143
A2	SMI	SKG		0	143
A3	AOK	ATH		0	DH4
A3	AOK	KSJ		0	DH8
A3	AOK	RHO		0	DH8
A3	ARN	KLX		0	319
A3	ARN	SKG	*	0	736
A3	ATH	AOK		0	DH4
A3	ATH	AUH		0	321 320
A3	ATH	AXD		0	320 DH4 321
A3	ATH	BCN		0	320 321
A3	ATH	BEG		0	DH4
A3	ATH	BRU		0	321 320
A3	ATH	BRU	*	0	319
A3	ATH	BUD		0	320
A3	ATH	CAI		0	738
A3	ATH	CDG		0	321 320
A3	ATH	CFU		0	DH4 320
A3	ATH	CHQ		0	320 DH4
A3	ATH	DME		0	320 321
A3	ATH	DUS		0	320
A3	ATH	EFL		0	DH4
A3	ATH	FCO		0	320
A3	ATH	FRA		0	321
A3	ATH	FRA	*	0	321
A3	ATH	GVA		0	320
A3	ATH	HBE		0	E70
A3	ATH	HER		0	321 DH4 320
A3	ATH	IEV		0	320
A3	ATH	IOA		0	DH4
A3	ATH	IST		0	320
A3	ATH	JIK		0	DH4
A3	ATH	JKH		0	DH4 319
A3	ATH	JKL		0	DH8
A3	ATH	JMK		0	320 DH4
A3	ATH	JNX		0	DH8
A3	ATH	JSI		0	DH4
A3	ATH	JSY		0	DH8
A3	ATH	JTR		0	321 320 DH4 319
A3	ATH	JTY		0	DH8
A3	ATH	KGS		0	320 DH4
A3	ATH	KIT		0	DH4
A3	ATH	KVA		0	DH4
A3	ATH	LCA		0	320
A3	ATH	LED		0	320
A3	ATH	LHR		0	321 320
A3	ATH	LRS		0	DH8
A3	ATH	LXS		0	DH4
A3	ATH	LYS		0	320
A3	ATH	MAD		0	320
A3	ATH	MAN		0	320
A3	ATH	MJT		0	320 DH4
A3	ATH	MLO		0	DH8
A3	ATH	MRS		0	320
A3	ATH	MUC		0	320
A3	ATH	MUC	*	0	321
A3	ATH	MXP		0	320
A3	ATH	NTE		0	320
A3	ATH	OSL	*	0	73W 73G
A3	ATH	OTP		0	320 DH4
A3	ATH	PAS		0	DH8
A3	ATH	PHL	*	0	332
A3	ATH	PRG		0	320
A3	ATH	RHO		0	320 DH4
A3	ATH	SKG		0	320 321 DH4
A3	ATH	SKU		0	DH4
A3	ATH	SMI		0	DH4
A3	ATH	SOF		0	DH4
A3	ATH	TBS		0	320
A3	ATH	TIA		0	DH4
A3	ATH	TLV		0	320
A3	ATH	TXL		0	320
A3	ATH	VIE		0	320
A3	ATH	WAW		0	320
A3	ATH	ZTH		0	DH4
A3	AUH	ATH		0	321 320
A3	AXD	ATH		0	320 DH4 321
A3	BCN	ATH		0	320 321
A3	BEG	ATH		0	DH4
A3	BOD	HER		0	320
A3	BRU	ATH		0	321 320
A3	BRU	ATH	*	0	319
A3	BRU	HER		0	320
A3	BUD	ATH		0	320
A3	CAI	ATH		0	738
A3	CDG	ATH		0	321 320
A3	CDG	HER		0	320
A3	CDG	RHO		0	320
A3	CDG	SKG		0	320
A3	CFU	ATH		0	DH4 320
A3	CFU	DME		0	320
A3	CHQ	ATH		0	320 DH4
A3	CHQ	SKG		0	320
A3	CPH	SKG	*	0	320
A3	DME	ATH		0	320 321
A3	DME	CFU		0	320
A3	DME	HER		0	320
A3	DME	KGS		0	320
A3	DME	RHO		0	320
A3	DME	SKG		0	320
A3	DUS	ATH		0	320
A3	DUS	HER		0	320
A3	DUS	KLX		0	319
A3	DUS	SKG		0	321
A3	EFL	ATH		0	DH4
A3	FCO	ATH		0	320
A3	FRA	ATH		0	321
A3	FRA	ATH	*	0	321
A3	FRA	HER		0	320
A3	FRA	SKG		0	321
A3	GVA	ATH		0	320
A3	GVA	OPO	*	0	320 319
A3	HAJ	SKG		0	320
A3	HBE	ATH		0	E70
A3	HER	ATH		0	321 DH4 320
A3	HER	BOD		0	320
A3	HER	BRU		0	320
A3	HER	CDG		0	320
A3	HER	DME		0	320
A3	HER	DUS		0	320
A3	HER	FRA		0	320
A3	HER	LED		0	320
A3	HER	MRS		0	320
A3	HER	MUC		0	320
A3	HER	RHO		0	320
A3	HER	SKG		0	320
A3	HER	TLV		0	320
A3	HER	TXL		0	320
A3	HER	VIE		0	320
A3	IEV	ATH		0	320
A3	IOA	ATH		0	DH4
A3	IST	ATH		0	320
A3	JIK	ATH		0	DH4
A3	JKH	ATH		0	DH4 319
A3	JKL	ATH		0	DH8
A3	JKL	KGS		0	DH8
A3	JKL	LRS		0	DH8
A3	JMK	ATH		0	320 DH4
A3	JNX	ATH		0	DH8
A3	JSH	KSJ		0	DH8
A3	JSI	ATH		0	DH4
A3	JSY	ATH		0	DH8
A3	JTR	ATH		0	321 320 DH4 319
A3	JTY	ATH		0	DH8
A3	JTY	LRS		0	DH8
A3	KGS	ATH		0	320 DH4
A3	KGS	DME		0	320
A3	KGS	JKL		0	DH8
A3	KGS	RHO		0	DH8
A3	KIT	ATH		0	DH4
A3	KLX	ARN		0	319
A3	KLX	DUS		0	319
A3	KLX	MUC		0	319
A3	KSJ	AOK		0	DH8
A3	KSJ	JSH		0	DH8
A3	KVA	ATH		0	DH4
A3	KZS	RHO		0	DH8
A3	LCA	ATH		0	320
A3	LCA	SKG		0	320
A3	LED	ATH		0	320
A3	LED	HER		0	320
A3	LED	RHO		0	320
A3	LED	SKG		0	320
A3	LHR	ATH		0	321 320
A3	LRS	ATH		0	DH8
A3	LRS	JKL		0	DH8
A3	LRS	JTY		0	DH8
A3	LXS	ATH		0	DH4
A3	LYS	ATH		0	320
A3	MAD	ATH		0	320
A3	MAN	ATH		0	320
A3	MJT	ATH		0	320 DH4
A3	MJT	SKG		0	320
A3	MLO	ATH		0	DH8
A3	MRS	ATH		0	320
A3	MRS	HER		0	320
A3	MUC	ATH		0	320
A3	MUC	ATH	*	0	321
A3	MUC	HER		0	320
A3	MUC	KLX		0	319
A3	MUC	SKG		0	320
A3	MXP	ATH		0	320
A3	NTE	ATH		0	320
A3	NUE	SKG		0	320
A3	OSL	ATH	*	0	73W 73G
A3	OTP	ATH		0	320 DH4
A3	PAS	ATH		0	DH8
A3	PHL	ATH	*	0	332
A3	PRG	ATH		0	320
A3	RHO	AOK		0	DH8
A3	RHO	ATH		0	320 DH4
A3	RHO	CDG		0	320
A3	RHO	DME		0	320
A3	RHO	HER		0	320
A3	RHO	KGS		0	DH8
A3	RHO	KZS		0	DH8
A3	RHO	LED		0	320
A3	RHO	SKG		0	320
A3	SKG	ARN	*	0	736
A3	SKG	ATH		0	320 321 DH4
A3	SKG	CDG		0	320
A3	SKG	CHQ		0	320
A3	SKG	CPH	*	0	320
A3	SKG	DME		0	320
A3	SKG	DUS		0	321
A3	SKG	FRA		0	321
A3	SKG	HAJ		0	320
A3	SKG	HER		0	320
A3	SKG	LCA		0	320
A3	SKG	LED		0	320
A3	SKG	MJT		0	320
A3	SKG	MUC		0	320
A3	SKG	NUE		0	320
A3	SKG	RHO		0	320
A3	SKG	STR		0	320
A3	SKU	ATH		0	DH4
A3	SMI	ATH		0	DH4
A3	SOF	ATH		0	DH4
A3	STR	SKG		0	320
A3	TBS	ATH		0	320
A3	TIA	ATH		0	DH4
A3	TLV	ATH		0	320
A3	TLV	HER		0	320
A3	TXL	ATH		0	320
A3	TXL	HER		0	320
A3	VIE	ATH		0	320
A3	VIE	HER		0	320
A3	WAW	ATH		0	320
A3	ZRH	LIS		0	320
A3	ZTH	ATH		0	DH4
A4	BYC	SRZ		0	SWM
A4	BYC	TJA		0	SWM
A4	CBB	TDD		0	SWM
A4	CIJ	TDD		0	SWM
A4	GYA	TDD		0	SWM
A4	LPB	POI		0	SWM
A4	LPB	SRZ		0	SWM
A4	LPB	TDD		0	SWM
A4	ORU	CBB		0	SWM
A4	ORU	SRZ		0	SWM
A4	POI	LPB		0	SWM
A4	RIB	TDD		0	SWM
A4	SRZ	BYC		0	SWM
A4	SRZ	LPB		0	SWM
A4	SRZ	ORU		0	SWM
A4	SRZ	TDD		0	SWM
A4	TDD	CBB		0	SWM
A4	TDD	CIJ		0	SWM
A4	TDD	GYA		0	SWM
A4	TDD	LPB		0	SWM
A4	TDD	RIB		0	SWM
A4	TDD	SRZ		0	SWM
A4	TJA	BYC		0	SWM
A5	AGF	DCM		0	AT5
A5	AGF	ORY		0	AT5
A5	AJA	BVE		0	AT5
A5	AJA	DCM		0	AT5
A5	AJA	PIS		0	AT5
A5	AMS	CFE		0	ER4
A5	AMS	SXB		0	ER4 CR7 E70
A5	AUR	ORY		0	AT5
A5	BES	LYS		0	CR7 CRK ER4
A5	BES	NCE		0	CR7
A5	BIA	LIL		0	E70
A5	BIQ	GVA		0	CR7
A5	BIQ	LIL		0	ER4
A5	BIQ	LYS		0	CR7 ER4
A5	BIQ	NCE		0	CR7
A5	BLQ	LYS		0	ER4 AT5
A5	BOD	FCO		0	E70 E90 CR7
A5	BOD	LIL		0	E70 CR7 E90
A5	BOD	LYS		0	E90 E70
A5	BOD	NCE		0	CR7
A5	BOD	NTE		0	ER4
A5	BOD	SXB		0	E70 ER4
A5	BRU	LYS		0	ER4
A5	BRU	NTE		0	ER4
A5	BVE	AJA		0	AT5
A5	BVE	ORY		0	AT5
A5	CFE	AMS		0	ER4
A5	CFE	LYS		0	ER4
A5	CFE	NCE		0	ER4
A5	CFR	LYS		0	CR7
A5	CFR	NCE		0	CR7
A5	CFR	ORY		0	BEH
A5	CLY	NTE		0	E70
A5	DCM	AGF		0	AT5
A5	DCM	AJA		0	AT5
A5	DCM	ORY		0	AT5
A5	DUS	NTE		0	ER4
A5	ETZ	LYS		0	AT7 ER4 CRJ
A5	ETZ	NCE		0	ER4 CRJ CR7
A5	FCO	BOD		0	E70 E90 CR7
A5	FCO	LYS		0	CRK
A5	FCO	SXB		0	ER4 CR7
A5	FLR	LYS		0	AT5
A5	FSC	LIL		0	CRK
A5	FSC	NTE		0	CRK
A5	GOT	LYS		0	ER4
A5	GVA	BIQ		0	CR7
A5	LAI	ORY		0	AT5
A5	LDE	ORY		0	CR7
A5	LIL	BIA		0	E70
A5	LIL	BIQ		0	ER4
A5	LIL	BOD		0	E70 CR7 E90
A5	LIL	FSC		0	CRK
A5	LIL	LYS		0	ER4 CRJ
A5	LIL	MPL		0	E70
A5	LIL	NTE		0	ER4
A5	LIL	SXB		0	CRJ ER4
A5	LIL	TLS		0	E70
A5	LRH	ORY		0	BEH
A5	LRH	PIS		0	AT5
A5	LRT	ORY		0	CR7
A5	LYS	BES		0	CR7 CRK ER4
A5	LYS	BIQ		0	CR7 ER4
A5	LYS	BLQ		0	ER4 AT5
A5	LYS	BOD		0	E90 E70
A5	LYS	BRU		0	ER4
A5	LYS	CFE		0	ER4
A5	LYS	CFR		0	CR7
A5	LYS	ETZ		0	ER4 AT7 CRJ
A5	LYS	FCO		0	CRK
A5	LYS	FLR		0	AT5
A5	LYS	GOT		0	ER4
A5	LYS	LIL		0	CRJ ER4
A5	LYS	MLH		0	AT5
A5	LYS	MPL		0	AT5
A5	LYS	MRS		0	AT5 CRJ
A5	LYS	MXP		0	CRJ ER4
A5	LYS	NTE		0	CRK E70 ER4
A5	LYS	PIS		0	AT5
A5	LYS	PRG		0	E90 CRK
A5	LYS	PUF		0	AT7 ER4 CRJ CR7
A5	LYS	RNS		0	CRK CR7
A5	LYS	SXB		0	CR7 CRK
A5	LYS	VCE		0	ER4 CRK
A5	MLH	LYS		0	AT5
A5	MPL	LIL		0	E70
A5	MPL	LYS		0	AT5
A5	MPL	NTE		0	E70 CRK ER4
A5	MPL	SXB		0	E70
A5	MRS	LYS		0	AT5 CRJ
A5	MRS	SXB		0	CR7 ER4 E70
A5	MRS	TLS		0	AT5
A5	MXP	LYS		0	ER4 CRJ
A5	MXP	NTE		0	ER4
A5	NCE	BES		0	CR7
A5	NCE	BIQ		0	CR7
A5	NCE	BOD		0	CR7
A5	NCE	CFE		0	ER4
A5	NCE	CFR		0	CR7
A5	NCE	ETZ		0	ER4 CRJ CR7
A5	NCE	RNS		0	CRK CR7
A5	NCE	TLS		0	AT7
A5	NTE	BOD		0	ER4
A5	NTE	BRU		0	ER4
A5	NTE	CLY		0	E70
A5	NTE	DUS		0	ER4
A5	NTE	FSC		0	CRK
A5	NTE	LIL		0	ER4
A5	NTE	LYS		0	CRK E70 ER4
A5	NTE	MPL		0	E70 CRK ER4
A5	NTE	MXP		0	ER4
A5	NTE	SXB		0	ER4
A5	NTE	TLS		0	CR7
A5	ORY	AGF		0	AT5
A5	ORY	AUR		0	AT5
A5	ORY	BVE		0	AT5
A5	ORY	CFR		0	BEH
A5	ORY	DCM		0	AT5
A5	ORY	LAI		0	AT5
A5	ORY	LDE		0	CR7
A5	ORY	LRH		0	BEH
A5	ORY	LRT		0	CR7
A5	ORY	PGF		0	CRK CR7
A5	ORY	RDZ		0	AT7
A5	ORY	UIP		0	CR7
A5	PGF	ORY		0	CRK CR7
A5	PIS	AJA		0	AT5
A5	PIS	LRH		0	AT5
A5	PIS	LYS		0	AT5
A5	PRG	LYS		0	E90 CRK
A5	PUF	LYS		0	CRK AT7 ER4 CRJ CR7
A5	RDZ	ORY		0	AT7
A5	RNS	LYS		0	CRK CR7
A5	RNS	NCE		0	CRK CR7
A5	RNS	TLS		0	CRJ CR7
A5	SXB	AMS		0	ER4 CR7 E70
A5	SXB	BOD		0	E70 ER4
A5	SXB	FCO		0	ER4 CR7
A5	SXB	LIL		0	ER4 CRJ
A5	SXB	LYS		0	CR7 CRK
A5	SXB	MPL		0	E70
A5	SXB	MRS		0	CR7 ER4 E70
A5	SXB	NTE		0	ER4
A5	TLS	LIL		0	E70
A5	TLS	MRS		0	AT5
A5	TLS	NCE		0	AT7
A5	TLS	NTE		0	CR7
A5	TLS	RNS		0	CRJ CR7
A5	UIP	ORY		0	CR7
A5	VCE	LYS		0	ER4 CRK
A8	EBB	KSE		0	CNA
A8	EBB	PAF		0	CNA
A8	KSE	EBB		0	CNA
A8	PAF	EBB		0	CNA
A9	AMS	TBS		0	735
A9	BUS	DME		0	CRJ
A9	BUS	TBS		0	CRJ
A9	CDG	TBS		0	735
A9	DME	BUS		0	CRJ
A9	KUT	TBS		0	CRJ
A9	RIX	TBS		0	733
A9	RIX	TBS	*	0	733
A9	TBS	AMS		0	735
A9	TBS	BUS		0	CRJ
A9	TBS	CDG		0	735
A9	TBS	RIX		0	733
A9	TBS	RIX	*	0	733
A9	TBS	TLV		0	737
A9	TBS	VIE		0	735
A9	TBS	VKO		0	737
A9	TLV	TBS		0	737
A9	VIE	TBS		0	735
A9	VKO	KUT		0	CRJ
A9	VKO	TBS		0	737
AA	ABE	CLT	*	0	CR9 CR7 CRJ
AA	ABE	PHL		0	DH3
AA	ABE	PHL	*	0	CRJ DH3
AA	ABI	DFW	*	0	ERD ER4 CRJ
AA	ABQ	DFW		0	M83 M80
AA	ABQ	LAX	*	0	CR7 CRJ
AA	ABQ	ORD	*	0	E75
AA	ABQ	PHX	*	0	CRJ CR9
AA	ABZ	LHR	*	0	321 320 319
AA	ACC	LHR	*	0	744
AA	ACT	DFW	*	0	ER4 ERD
AA	ADL	BNE	*	0	737
AA	ADL	SYD	*	0	737
AA	AEX	DFW	*	0	ER4 CRJ ERD
AA	AGP	LHR	*	0	320
AA	AGS	CLT		0	DH8 CRJ
AA	AGS	CLT	*	0	CRJ
AA	AGS	DCA	*	0	CRJ
AA	AGU	DFW	*	0	ER4
AA	AKL	BNE	*	0	737
AA	AKL	PPT	*	0	340
AA	AKL	SYD	*	0	737
AA	ALB	CLT		0	319
AA	ALB	CLT	*	0	CR9
AA	ALB	DCA	*	0	E75 CRJ E70
AA	ALB	PHL		0	DH3
AA	ALB	PHL	*	0	CRJ E75 E70
AA	ALO	ORD	*	0	ERD
AA	AMA	DFW	*	0	ER4 CRJ ERD
AA	AMM	JFK	*	0	340 330
AA	AMM	ORD	*	0	340
AA	AMM	YUL	*	0	330
AA	AMS	LHR	*	0	320 767 321 319
AA	AMS	PHL		0	757
AA	ANC	LAX	*	0	737
AA	ANC	PHX		0	319 320
AA	ANU	CLT		0	319
AA	ANU	JFK		0	738
AA	ANU	MIA		0	738
AA	AQP	LIM	*	0	319
AA	ARN	LHR	*	0	320 321 319
AA	ART	ORD	*	0	ERD
AA	ART	PHL	*	0	CRJ
AA	ASP	SYD	*	0	737
AA	ASU	MIA		0	757
AA	ATH	LHR	*	0	320 767
AA	ATH	PHL		0	332
AA	ATL	CLT	*	0	319 320 CR9 321
AA	ATL	DFW		0	M80 319 M83
AA	ATL	LHR	*	0	777
AA	ATL	MIA		0	738
AA	ATL	MIA	*	0	ERD ER4
AA	ATL	ORD	*	0	CR7 E75
AA	ATL	PHL	*	0	E75 E90 319 CRJ E70
AA	ATL	PHX	*	0	320 321
AA	AUA	CLT		0	757 319 320
AA	AUA	MIA		0	738
AA	AUA	PHL		0	320
AA	AUH	CMB	*	0	320
AA	AUH	DUS	*	0	330
AA	AUH	IAD	*	0	340
AA	AUH	ISB	*	0	320 332
AA	AUH	JFK	*	0	777
AA	AUH	LHE	*	0	332 320 77W
AA	AUH	LHR	*	0	777
AA	AUH	MCT	*	0	777
AA	AUH	ORD	*	0	777
AA	AUS	CLT	*	0	CR9
AA	AUS	DFW		0	M80 738 M83
AA	AUS	JFK		0	738
AA	AUS	LAX		0	738 M83
AA	AUS	LHR		0	787
AA	AUS	MSY		0	
AA	AUS	ORD		0	M83 M80
AA	AUS	PHL		0	319 E90
AA	AUS	PHX		0	319
AA	AUS	PHX	*	0	CR9
AA	AVL	CLT		0	DH8 DH3
AA	AVL	CLT	*	0	CR9 DH8 CR7 CRJ
AA	AVP	CLT		0	CRJ
AA	AVP	CLT	*	0	CR9 CRJ
AA	AVP	PHL		0	DH3
AA	AVP	PHL	*	0	CRJ DH3
AA	AZO	ORD	*	0	ER4 ERD
AA	BAH	DOH	*	0	777
AA	BAH	LHR	*	0	777
AA	BCN	JFK		0	763
AA	BCN	LHR	*	0	320 319 321 767
AA	BCN	MIA		0	763
AA	BCN	PHL		0	332
AA	BDA	JFK		0	738
AA	BDA	MIA		0	738
AA	BDA	PHL		0	319
AA	BDL	CLT		0	320 321 319
AA	BDL	CLT	*	0	CR9 E75
AA	BDL	DCA	*	0	E75 CRJ E70
AA	BDL	DFW		0	738
AA	BDL	LAX		0	738
AA	BDL	MIA		0	738
AA	BDL	ORD	*	0	E75 ER4
AA	BDL	PHL		0	319 DH3 E90
AA	BDL	PHL	*	0	E75 CRJ
AA	BDL	PIT	*	0	ER4
AA	BFL	PHX	*	0	CRJ CR9
AA	BGI	MIA		0	757
AA	BGM	PHL		0	DH3
AA	BGO	LHR	*	0	319
AA	BGR	DCA	*	0	CRJ E70
AA	BGR	PHL	*	0	E75 CRJ
AA	BHD	LHR	*	0	319
AA	BHM	CLT		0	CRJ CR7
AA	BHM	CLT	*	0	CR9 CRJ
AA	BHM	DCA		0	CRJ
AA	BHM	DCA	*	0	CRJ
AA	BHM	DFW		0	M80 M83
AA	BHM	DFW	*	0	ER4
AA	BHM	MIA	*	0	ER4
AA	BHM	PHL		0	CRJ
AA	BJL	DKR	*	0	L4T
AA	BJX	DFW		0	319
AA	BKK	KUL		0	737
AA	BKK	NRT		0	763
AA	BKK	NRT	*	0	767
AA	BLQ	LHR	*	0	319 320
AA	BLR	LHR	*	0	777
AA	BMI	DFW	*	0	ER4
AA	BMI	ORD	*	0	ER4 ERD
AA	BNA	CLT		0	319 CR7
AA	BNA	CLT	*	0	CR7 CR9 E75 CRJ
AA	BNA	DCA		0	CRJ
AA	BNA	DCA	*	0	E70 ERD CRJ
AA	BNA	DFW		0	M80 738 M83
AA	BNA	JFK	*	0	ER4
AA	BNA	LAX		0	738
AA	BNA	LGA	*	0	CR7
AA	BNA	MIA		0	738
AA	BNA	MIA	*	0	ER4
AA	BNA	ORD	*	0	ERD ER4 CR7 E75
AA	BNA	PHL		0	CRJ
AA	BNA	PHL	*	0	E75 CRJ
AA	BNE	ADL	*	0	737
AA	BNE	AKL	*	0	737
AA	BNE	CBR	*	0	737
AA	BNE	CNS	*	0	737
AA	BNE	DRW	*	0	763
AA	BNE	LAX	*	0	744
AA	BNE	MEL	*	0	737
AA	BNE	PER	*	0	330
AA	BNE	SYD	*	0	744 737
AA	BNE	TSV	*	0	737
AA	BOG	DFW		0	319
AA	BOG	MIA		0	757 763
AA	BOG	MIA	*	0	763
AA	BOI	PHX		0	319
AA	BOM	LHR	*	0	777
AA	BOS	BUF	*	0	CRJ
AA	BOS	CLT		0	319 321 320 E90
AA	BOS	CLT	*	0	CRJ
AA	BOS	CUN		0	319
AA	BOS	DCA		0	319 E90
AA	BOS	DFW		0	738 757
AA	BOS	JFK		0	738
AA	BOS	LAX		0	738 757
AA	BOS	LGA		0	E90 319
AA	BOS	LHR	*	0	777 744
AA	BOS	MAD		0	330
AA	BOS	MDT		0	DH3
AA	BOS	MIA		0	757 738
AA	BOS	NRT		0	787
AA	BOS	ORD		0	738
AA	BOS	PDX	*	0	737
AA	BOS	PHL		0	E90 319 321 320
AA	BOS	PHL	*	0	E75 CRJ E70
AA	BOS	PHX		0	320 319 321
AA	BOS	PIT	*	0	E70 CRJ
AA	BOS	RIC	*	0	CRJ
AA	BOS	ROC	*	0	CRJ
AA	BOS	SAN	*	0	737
AA	BOS	SEA	*	0	737
AA	BOS	SYR		0	DH3
AA	BPT	DFW	*	0	CRJ ERD ER4
AA	BRO	DFW	*	0	CRJ ER4
AA	BRU	LHR	*	0	319 320 321
AA	BRU	PHL		0	767
AA	BSB	MIA		0	757 763
AA	BSL	LHR	*	0	319 320
AA	BTR	CLT		0	CRJ
AA	BTR	DFW	*	0	CRJ ERD ER4
AA	BTV	DCA		0	CRJ
AA	BTV	DCA	*	0	E70 CRJ E75
AA	BTV	PHL		0	E90
AA	BTV	PHL	*	0	E75 CRJ E70
AA	BUD	LHR	*	0	320
AA	BUF	BOS	*	0	CRJ
AA	BUF	CLT		0	320 319 737
AA	BUF	CLT	*	0	CRJ CR9
AA	BUF	DCA	*	0	E70 CRJ E75
AA	BUF	ORD	*	0	CR7 ER4 E75
AA	BUF	PHL		0	DH3
AA	BUF	PHL	*	0	CRJ E75 E70 DH3
AA	BUR	PDX	*	0	CR7
AA	BUR	PHX	*	0	CR9 CRJ
AA	BUR	SEA	*	0	737
AA	BWI	CLT		0	E90 321 757 319 737 320
AA	BWI	CLT	*	0	CR9 E75
AA	BWI	DFW		0	M83 M80
AA	BWI	JFK	*	0	ER4
AA	BWI	LHR	*	0	767
AA	BWI	MIA		0	738
AA	BWI	ORD	*	0	E75 ER4 CR7
AA	BWI	PHL		0	319 DH3 E90
AA	BWI	PHL	*	0	CRJ DH3 E75
AA	BWI	PHX		0	319 320
AA	BZE	CLT		0	319
AA	BZE	DFW		0	738
AA	BZE	MIA		0	738
AA	CAE	CLT		0	DH8
AA	CAE	CLT	*	0	CRJ DH8
AA	CAE	DCA		0	CRJ
AA	CAE	DCA	*	0	CRJ
AA	CAE	DFW	*	0	ER4
AA	CAE	PHL	*	0	CRJ
AA	CAK	CLT		0	CR7 CRJ
AA	CAK	CLT	*	0	CRJ
AA	CAK	DCA	*	0	CRJ
AA	CAK	PHL		0	CRJ
AA	CAK	PHL	*	0	CRJ
AA	CBR	BNE	*	0	737
AA	CBR	MEL	*	0	737
AA	CBR	SYD	*	0	737
AA	CCS	DFW		0	738
AA	CCS	JFK		0	757 738
AA	CCS	MIA		0	757 763 738
AA	CCS	SJU		0	738
AA	CDG	CLT		0	333
AA	CDG	DFW		0	763 777
AA	CDG	JFK		0	763 757
AA	CDG	KUL		0	380
AA	CDG	LHR	*	0	319 320 321
AA	CDG	MIA		0	763
AA	CDG	ORD		0	763
AA	CDG	PHL		0	332
AA	CHA	CLT		0	CRJ DH8
AA	CHA	CLT	*	0	CRJ
AA	CHA	DCA	*	0	CRJ
AA	CHA	DFW	*	0	ER4 ERD
AA	CHA	ORD	*	0	ER4 ERD
AA	CHC	SYD	*	0	737
AA	CHO	CLT		0	DH8 CRJ DH3
AA	CHO	CLT	*	0	CRJ DH8
AA	CHO	LGA	*	0	ERD
AA	CHO	ORD	*	0	CRJ
AA	CHO	PHL		0	DH3
AA	CHS	CLT		0	319 CR7 DH8
AA	CHS	CLT	*	0	CR9 CR7 CRJ E70
AA	CHS	DCA	*	0	E70 CRJ E75
AA	CHS	DFW	*	0	ER4 ERD
AA	CHS	MIA	*	0	ER4
AA	CHS	PHL		0	CRJ
AA	CHS	PHL	*	0	E75 CRJ
AA	CID	DFW	*	0	ER4 CRJ
AA	CID	ORD	*	0	ER4
AA	CLE	CLT		0	319
AA	CLE	CLT	*	0	CR9 CR7 E75 E70
AA	CLE	DFW		0	319
AA	CLE	JFK	*	0	ER4
AA	CLE	MIA	*	0	ER4
AA	CLE	ORD	*	0	CR7 ER4 ERD
AA	CLE	PHL	*	0	E75 CRJ E70 CR9
AA	CLL	DFW	*	0	ER4 ERD CRJ
AA	CLO	MIA		0	738
AA	CLT	ABE	*	0	CR7 CRJ CR9
AA	CLT	AGS		0	DH8
AA	CLT	AGS	*	0	CRJ DH8
AA	CLT	ALB		0	319
AA	CLT	ALB	*	0	CR9
