# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
AR	EZE	SCL	*	0	E90
AR	EZE	USH		0	340
AR	EZE	VVI		0	737
AR	FCO	EZE		0	340
AR	FLN	AEP		0	737
AR	FMA	AEP	*	0	E90
AR	FTE	AEP		0	737
AR	FTE	EZE		0	737
AR	FTE	USH		0	737
AR	GIG	AEP		0	737
AR	GIG	EZE		0	737
AR	GRU	AEP		0	737
AR	GRU	AEP	*	0	E90
AR	GRU	EZE	*	0	E90
AR	IGR	AEP		0	737
AR	IGR	AEP	*	0	E90
AR	IGR	EZE		0	737
AR	IGR	SLA	*	0	E90
AR	IRJ	AEP	*	0	E90
AR	JFK	EZE		0	330
AR	JUJ	AEP		0	737
AR	JUJ	AEP	*	0	E90
AR	JUJ	COR	*	0	E90
AR	LIM	EZE		0	737
AR	LUQ	AEP	*	0	E90
AR	MAD	EZE		0	340
AR	MDQ	AEP		0	737
AR	MDQ	AEP	*	0	E90
AR	MDZ	AEP		0	737
AR	MDZ	AEP	*	0	E90
AR	MDZ	BRC		0	737
AR	MDZ	COR		0	737
AR	MDZ	COR	*	0	E90
AR	MDZ	EZE	*	0	E90
AR	MDZ	NQN		0	737
AR	MDZ	SLA	*	0	E90
AR	MIA	EZE		0	330 340
AR	MVD	AEP		0	737
AR	MVD	AEP	*	0	E90
AR	MVD	EZE	*	0	E90
AR	NQN	AEP		0	737
AR	NQN	AEP	*	0	E90
AR	NQN	CRD		0	737
AR	NQN	MDZ		0	737
AR	PDP	AEP	*	0	E90
AR	POA	AEP		0	737
AR	PRA	AEP	*	0	E90
AR	PSS	AEP		0	737
AR	PSS	AEP	*	0	E90
AR	REL	AEP		0	737
AR	REL	AEP	*	0	E90
AR	REL	EZE		0	737
AR	RES	AEP		0	737
AR	RES	AEP	*	0	E90
AR	RGA	AEP		0	737
AR	RGA	AEP	*	0	E90
AR	RGL	AEP		0	737
AR	RGL	AEP	*	0	E90
AR	RHD	AEP	*	0	E90
AR	ROS	AEP	*	0	E90
AR	ROS	EZE	*	0	E90
AR	RSA	AFA	*	0	E90
AR	SCL	AEP		0	737
AR	SCL	AEP	*	0	E90
AR	SCL	EZE	*	0	E90
AR	SDE	AEP		0	737
AR	SDE	AEP	*	0	E90
AR	SFN	AEP	*	0	E90
AR	SLA	AEP		0	737
AR	SLA	AEP	*	0	E90
AR	SLA	COR	*	0	E90
AR	SLA	IGR	*	0	E90
AR	SLA	MDZ	*	0	E90
AR	TUC	AEP		0	737
AR	TUC	AEP	*	0	E90
AR	UAQ	AEP		0	737
AR	UAQ	AEP	*	0	E90
AR	USH	AEP		0	737
AR	USH	EZE		0	340
AR	USH	FTE		0	737
AR	VDM	REL	*	0	E90
AR	VVI	EZE		0	737
AS	ABQ	LAX	*	0	CR7 CRJ
AS	ADK	ANC		0	734 73Q
AS	ADQ	ANC		0	734 73Q
AS	ADQ	ANC	*	0	DH8 BE1
AS	AKN	ANC	*	0	SF3
AS	ALW	SEA	*	0	DH4
AS	ANC	ADK		0	734 73Q
AS	ANC	ADQ		0	734 73Q
AS	ANC	ADQ	*	0	DH8 BE1
AS	ANC	AKN	*	0	SF3
AS	ANC	ANI		0	SF3
AS	ANC	ANI	*	0	BE1
AS	ANC	BET		0	73Q 734
AS	ANC	BRW		0	73Q
AS	ANC	CDB	*	0	SF3
AS	ANC	CDV		0	73Q
AS	ANC	CDV	*	0	BE1
AS	ANC	DLG	*	0	SF3
AS	ANC	ENA	*	0	BE1 DH8
AS	ANC	FAI		0	73H 73Q
AS	ANC	FAI	*	0	DH4
AS	ANC	HNL		0	73H
AS	ANC	HOM	*	0	BE1 DH8
AS	ANC	JNU		0	734 73Q
AS	ANC	KSM	*	0	DH8
AS	ANC	LAS		0	73H
AS	ANC	LAX		0	73H
AS	ANC	MCG		0	SF3
AS	ANC	MCG	*	0	SF3
AS	ANC	OME		0	73Q 734
AS	ANC	ORD		0	73H
AS	ANC	OTZ		0	73Q 734
AS	ANC	PDX		0	73H 73G 734 739
AS	ANC	SCC		0	73Q
AS	ANC	SDP	*	0	SF3
AS	ANC	SEA		0	73H 73J 734 73Q 739 73G
AS	ANC	SNP	*	0	SF3
AS	ANC	STG	*	0	SF3
AS	ANC	UNK	*	0	SF3 DH8
AS	ANC	VDZ	*	0	DH8 BE1
AS	ANI	ANC		0	SF3
AS	ANI	ANC	*	0	BE1 DH8
AS	ANI	MCG		0	SF3
AS	ATL	BHM	*	0	M88 320
AS	ATL	BNA	*	0	738 319 320 M88 73H 717
AS	ATL	CHS	*	0	M88 320 73W 717 319
AS	ATL	CLT	*	0	M88 M90 319
AS	ATL	GSO	*	0	M88 CR9 73H 320 738 CR7 319
AS	ATL	HSV	*	0	M88 717 CRJ
AS	ATL	JAN	*	0	717 CR9 M88 CRJ
AS	ATL	JAX	*	0	757 739 M90
AS	ATL	LAX	*	0	757 76W 763 739
AS	ATL	MEM	*	0	M88 320 319
AS	ATL	MIA	*	0	757 320 73H
AS	ATL	MSY	*	0	757 M88 M90
AS	ATL	ORF	*	0	M90 M88 319
AS	ATL	PBI	*	0	757 M88 M90
AS	ATL	PDX		0	73J 73H
AS	ATL	PDX	*	0	739 73H 738
AS	ATL	PNS	*	0	M90 717
AS	ATL	RDU	*	0	M90 M88 739 320 738
AS	ATL	RSW	*	0	757 M88 M90
AS	ATL	SAN	*	0	739 763
AS	ATL	SAV	*	0	M88 717 319
AS	ATL	SEA		0	73J
AS	ATL	SEA	*	0	76W 763 739 757 738
AS	ATL	SLC	*	0	763 757
AS	ATL	TYS	*	0	717 CR7 CRJ CR9
AS	AUS	LAX	*	0	738 M83
AS	AUS	SEA		0	739 73H
AS	BDL	LAX	*	0	738
AS	BET	ANC		0	73Q 734
AS	BHM	ATL	*	0	M88 320
AS	BIL	PDX	*	0	DH4
AS	BIL	SEA	*	0	DH4
AS	BLI	HNL		0	73H
AS	BLI	LAS		0	73H
AS	BLI	PDX	*	0	DH4
AS	BLI	SEA	*	0	DH4
AS	BNA	ATL	*	0	M88 738 319 320 717
AS	BNA	LAX	*	0	738
AS	BOI	LWS	*	0	DH4
AS	BOI	PDX	*	0	DH4 CR7
AS	BOI	SAN	*	0	CR7
AS	BOI	SEA	*	0	DH4
AS	BOI	SJC	*	0	DH4
AS	BOI	SMF	*	0	DH4
AS	BOS	ISP		0	SF3
AS	BOS	LAX	*	0	738 757
AS	BOS	PBG	*	0	SF3
AS	BOS	PDX		0	73H
AS	BOS	PQI		0	SF3
AS	BOS	SAN		0	73H
AS	BOS	SEA		0	73J 73H
AS	BRW	ANC		0	73Q
AS	BRW	FAI		0	73H 73Q
AS	BRW	SCC		0	73Q
AS	BUR	PDX	*	0	CR7
AS	BUR	SEA		0	73H 73G
AS	BZN	SEA	*	0	DH4
AS	CDB	ANC	*	0	SF3
AS	CDV	ANC		0	73Q
AS	CDV	ANC	*	0	BE1
AS	CDV	YAK		0	73Q
AS	CHS	ATL	*	0	M88 73W 717 319
AS	CLT	ATL	*	0	M90 M88
AS	CMH	LAX	*	0	738
AS	COS	SEA		0	CR7
AS	DCA	LAX		0	73H
AS	DCA	LAX	*	0	738
AS	DCA	PDX		0	73H
AS	DCA	SEA		0	73H
AS	DEN	LAX	*	0	CR7
AS	DEN	SEA		0	739 73G 73H
AS	DFW	LAX	*	0	738 763 757 M83
AS	DFW	PDX		0	73J
AS	DFW	SAN	*	0	738 M80 M83 757
AS	DFW	SEA		0	73J 739
AS	DFW	SFO	*	0	738 757 763
AS	DFW	SNA	*	0	738
AS	DLG	ANC	*	0	SF3
AS	DTW	PDX	*	0	739
AS	DTW	SAN	*	0	753 739 757
AS	EAT	SEA	*	0	DH4
AS	ELP	LAX	*	0	CRJ
AS	ENA	ANC	*	0	BE1 DH8
AS	EUG	PDX	*	0	DH4
AS	EUG	SEA	*	0	DH4
AS	EWR	SEA		0	73J
AS	FAI	ANC		0	73H 73Q
AS	FAI	ANC	*	0	DH4
AS	FAI	SCC		0	73H 73Q
AS	FAI	SEA		0	73J 73H 73G 739
AS	FAT	LAX	*	0	CRJ
AS	FAT	PDX	*	0	DH4
AS	FAT	SAN	*	0	DH4
AS	FAT	SEA		0	CR7
AS	FAT	SEA	*	0	CR7
AS	FCA	SEA	*	0	DH4
AS	FLL	SEA		0	73H
AS	GDL	LAX		0	73H
AS	GDL	SJC		0	73H
AS	GEG	PDX	*	0	DH4
AS	GEG	SEA		0	734
AS	GEG	SEA	*	0	DH4
AS	GSO	ATL	*	0	M88 73H CR9 CR7 320 738 319
AS	GTF	HLN	*	0	DH4
AS	GTF	SEA	*	0	DH4
AS	HLN	GTF	*	0	DH4
AS	HLN	SEA	*	0	DH4
AS	HNL	ANC		0	73H
AS	HNL	BLI		0	73H
AS	HNL	LAX	*	0	757
AS	HNL	OAK		0	73H
AS	HNL	PDX		0	73H
AS	HNL	SAN		0	73H
AS	HNL	SEA		0	73H
AS	HNL	SJC		0	73H
AS	HOM	ANC	*	0	BE1 DH8
AS	HSV	ATL	*	0	M88 717 CR7 CRJ
AS	IAH	LAX	*	0	CR7
AS	IAH	SEA		0	73J
AS	IND	LAX	*	0	738
AS	ISP	BOS		0	SF3
AS	JAN	ATL	*	0	717 CR9 CRJ M88
AS	JAX	ATL	*	0	757 739 M90 738
AS	JFK	LAX	*	0	321 762
AS	JFK	SAN	*	0	757 73H
AS	JFK	SEA	*	0	738
AS	JFK	SFO	*	0	321 763
AS	JNU	ANC		0	734 73Q
AS	JNU	KTN		0	734
AS	JNU	PSG		0	73Q
AS	JNU	SEA		0	734 73Q 73H
AS	JNU	SIT		0	734
AS	JNU	YAK		0	73Q
AS	KOA	LAX	*	0	757
AS	KOA	OAK		0	73H
AS	KOA	SEA		0	73H
AS	KOA	SJC		0	73H
AS	KSM	ANC	*	0	DH8
AS	KTN	JNU		0	734
AS	KTN	SEA		0	734 73Q
AS	KTN	SIT		0	734
AS	KTN	WRG		0	73Q
AS	LAS	ANC		0	73H
AS	LAS	BLI		0	73H
AS	LAS	PDX		0	73G 73H
AS	LAS	SEA		0	73G 73H 739 73J
AS	LAX	ABQ	*	0	CRJ CR7
AS	LAX	ANC		0	73G 739
AS	LAX	ATL	*	0	763 757 73H 76W
AS	LAX	AUS	*	0	M83 738
AS	LAX	BDL	*	0	738
AS	LAX	BNA	*	0	738
AS	LAX	BOS	*	0	757 738
AS	LAX	CMH	*	0	738
AS	LAX	DCA		0	73H
AS	LAX	DCA	*	0	738
AS	LAX	DEN	*	0	CR7
AS	LAX	DFW	*	0	738 763 757 M83
AS	LAX	ELP	*	0	CRJ
AS	LAX	FAT	*	0	CRJ
AS	LAX	GDL		0	73H
AS	LAX	HNL	*	0	757 753
AS	LAX	IAH	*	0	CR7
AS	LAX	IND	*	0	738
AS	LAX	JFK	*	0	321 762
AS	LAX	KOA	*	0	757
AS	LAX	LIH	*	0	757
AS	LAX	LTO	*	0	DH4
AS	LAX	MCO	*	0	757 738
AS	LAX	MEX		0	73H
AS	LAX	MFR	*	0	DH4
AS	LAX	MIA	*	0	757 777 763 738
AS	LAX	MMH	*	0	DH4
AS	LAX	MRY	*	0	CRJ
AS	LAX	MSY	*	0	319
AS	LAX	MZT		0	739
AS	LAX	OGG	*	0	757
AS	LAX	OKC	*	0	CR7
AS	LAX	ORD	*	0	738
AS	LAX	PDX		0	73J 73H 734 739 73G
AS	LAX	PHX	*	0	CRJ
AS	LAX	PIT	*	0	738
AS	LAX	PVR		0	739 73H
AS	LAX	RDU	*	0	738
AS	LAX	RNO	*	0	CRJ
AS	LAX	SAF	*	0	CRJ
AS	LAX	SAN	*	0	CRJ CR7
AS	LAX	SEA		0	73H 734 739 73J 73G
AS	LAX	SFO	*	0	738
AS	LAX	SJD		0	73J 734
AS	LAX	SMF	*	0	CRJ
AS	LAX	STL	*	0	M83
AS	LAX	STS	*	0	DH4
AS	LAX	TUS	*	0	CRJ
AS	LAX	YVR		0	734 739 73J
AS	LAX	ZIH		0	739
AS	LAX	ZLO		0	73H
AS	LGB	PDX	*	0	CR7
AS	LGB	SEA	*	0	CR7
AS	LIH	LAX	*	0	757
AS	LIH	OAK		0	73H
AS	LIH	SAN		0	73H
AS	LIH	SEA		0	73H
AS	LIH	SJC		0	73H
AS	LTO	LAX	*	0	DH4
AS	LWS	BOI	*	0	DH4
AS	LWS	PUW	*	0	DH4
AS	LWS	SEA	*	0	DH4
AS	MCG	ANC		0	SF3
AS	MCG	ANC	*	0	SF3
AS	MCG	ANI		0	SF3
AS	MCI	SEA		0	73J
AS	MCO	LAX	*	0	757 738
AS	MCO	SAN		0	73H
AS	MCO	SEA		0	73H 73J
AS	MEM	ATL	*	0	M88 320 319
AS	MEX	LAX		0	73H
AS	MFR	LAX	*	0	DH4
AS	MFR	PDX	*	0	DH4
AS	MFR	SEA	*	0	DH4
AS	MIA	ATL	*	0	M88 757 M90 73H
AS	MIA	LAX	*	0	777 763 757 738
AS	MIA	SFO	*	0	763 757 738
AS	MMH	LAX	*	0	DH4
AS	MRY	LAX	*	0	CRJ
AS	MRY	SAN	*	0	DH4
AS	MSO	PDX	*	0	DH4
AS	MSO	SEA	*	0	DH4
AS	MSP	LAX	*	0	753 757
AS	MSP	SAN	*	0	738 739
AS	MSP	SEA		0	739 73G 73J
AS	MSP	SEA	*	0	753
AS	MSY	ATL	*	0	M90 757 M88
AS	MSY	LAX	*	0	319
AS	MSY	SLC	*	0	319 320
AS	MZT	LAX		0	739
AS	OAK	HNL		0	73H
AS	OAK	KOA		0	73H
AS	OAK	LIH		0	73H
AS	OAK	OGG		0	73H
AS	OAK	PDX	*	0	DH4
AS	OAK	SEA		0	73G 73H 734
AS	OGG	LAX	*	0	757
AS	OGG	OAK		0	73H
AS	OGG	PDX		0	73H
AS	OGG	SAN		0	73H
AS	OGG	SEA		0	73H
AS	OGG	SJC		0	73H
AS	OGG	SMF		0	73H
AS	OKC	LAX	*	0	CR7
AS	OMA	SEA	*	0	CR7
AS	OME	ANC		0	73Q 734
AS	OME	OTZ		0	734
AS	ONT	PDX	*	0	CR7
AS	ONT	SEA		0	734 73H
AS	ORD	ANC		0	73H
AS	ORD	LAX	*	0	738
AS	ORD	MSY	*	0	E75
AS	ORD	PDX		0	73G
AS	ORD	SAN	*	0	738
AS	ORD	SEA		0	73H 739 73J
AS	ORD	SFO	*	0	738
AS	ORF	ATL	*	0	M90 M88 319
AS	OTZ	ANC		0	73Q 734
AS	OTZ	OME		0	73Q 734
AS	PBG	BOS	*	0	SF3
AS	PBI	ATL	*	0	M90 757 M88
AS	PDX	ANC		0	73H 734 73J 73G
AS	PDX	ATL		0	73J
AS	PDX	ATL	*	0	739 738 73H
AS	PDX	BIL	*	0	DH4
AS	PDX	BLI	*	0	DH4
AS	PDX	BOI	*	0	DH4 CR7
AS	PDX	BOS		0	73H
AS	PDX	BUR	*	0	CR7
AS	PDX	DCA		0	73H
AS	PDX	DFW		0	73J
AS	PDX	DTW	*	0	739
AS	PDX	EUG	*	0	DH4
AS	PDX	FAT	*	0	DH4
AS	PDX	GEG	*	0	DH4
AS	PDX	HNL		0	73H
AS	PDX	LAS		0	73H 73G
AS	PDX	LAX		0	734 73H 73G 739 73J
AS	PDX	LGB	*	0	CR7
AS	PDX	MFR	*	0	DH4
AS	PDX	MSO	*	0	DH4
AS	PDX	OAK	*	0	DH4
AS	PDX	OGG		0	73H
AS	PDX	ONT	*	0	CR7
AS	PDX	ORD		0	73G
AS	PDX	PHX		0	734 73G 73H
AS	PDX	PSC	*	0	DH4
AS	PDX	PSP		0	734 73J
AS	PDX	RDM	*	0	DH4
AS	PDX	RNO	*	0	DH4
AS	PDX	SAN		0	73G 73H 734 73J 739
AS	PDX	SBA	*	0	CR7
AS	PDX	SEA	*	0	DH4 CR7
AS	PDX	SFO		0	734 73G
AS	PDX	SFO	*	0	DH4
AS	PDX	SJC		0	734 73G 73H
AS	PDX	SJC	*	0	DH4
AS	PDX	SLC	*	0	757 320 73H
AS	PDX	SMF	*	0	DH4
AS	PDX	SNA		0	73G
AS	PDX	STS	*	0	DH4
AS	PDX	TUS	*	0	CR7
AS	PDX	YVR	*	0	DH4
AS	PHL	SEA		0	73J 73H
AS	PHX	LAX	*	0	CRJ
AS	PHX	PDX		0	734 73G 73H
AS	PHX	SEA		0	73H 73J 73G 734
AS	PIT	LAX	*	0	738
AS	PNS	ATL	*	0	M90 717
AS	PQI	BOS		0	SF3
AS	PSC	PDX	*	0	DH4
AS	PSC	SEA	*	0	DH4
AS	PSG	JNU		0	73Q
AS	PSG	WRG		0	73Q
AS	PSP	PDX		0	73G
AS	PSP	SEA		0	73H 734 73J
AS	PSP	SFO		0	734
AS	PSP	SMF	*	0	DH4
AS	PUW	LWS	*	0	DH4
AS	PUW	SEA	*	0	DH4
AS	PVR	LAX		0	739 73H
AS	PVR	SAN		0	73J
AS	PVR	SFO		0	73J 739
AS	RDM	PDX	*	0	DH4
AS	RDM	SEA	*	0	DH4
AS	RDU	ATL	*	0	752 M90 M88 320 738 739
AS	RDU	LAX	*	0	738
AS	RNO	LAX	*	0	CRJ
AS	RNO	PDX	*	0	DH4
AS	RNO	SEA	*	0	DH4
AS	RNO	SJC	*	0	DH4
AS	RSW	ATL	*	0	M90 757 M88
AS	SAF	LAX	*	0	CRJ
AS	SAN	ATL	*	0	73H 763 739
AS	SAN	BOI	*	0	CR7
AS	SAN	BOS		0	73H
AS	SAN	DFW	*	0	M83 M80 738 757
AS	SAN	DTW	*	0	753 757
AS	SAN	FAT	*	0	DH4
AS	SAN	HNL		0	73H
AS	SAN	JFK	*	0	73H 757
AS	SAN	LAX	*	0	CRJ CR7
AS	SAN	LIH		0	73H
AS	SAN	MCO		0	73H
AS	SAN	MRY	*	0	DH4
AS	SAN	MSP	*	0	320 738 739
AS	SAN	OGG		0	73H
AS	SAN	ORD	*	0	738
AS	SAN	PDX		0	73J 73H 734 73G
AS	SAN	PVR		0	73J
AS	SAN	SEA		0	73J 73H 73G 734 739
AS	SAN	SJD		0	73H
AS	SAN	SLC	*	0	738 319 320
AS	SAN	STS	*	0	DH4
AS	SAT	SEA		0	73H 73J
AS	SAV	ATL	*	0	M88 717 319
AS	SBA	PDX	*	0	CR7
AS	SBA	SEA	*	0	CR7
AS	SCC	ANC		0	73Q
AS	SCC	BRW		0	73H 73Q
AS	SDP	ANC	*	0	SF3
AS	SEA	ALW	*	0	DH4
AS	SEA	ANC		0	73J 73H 734 739 73Q 73G
AS	SEA	ATL		0	73J 73H
AS	SEA	ATL	*	0	739 76W 757 763
AS	SEA	AUS		0	739 73H
AS	SEA	BIL	*	0	DH4
AS	SEA	BLI	*	0	DH4
AS	SEA	BOI	*	0	DH4
AS	SEA	BOS		0	73H 73J
AS	SEA	BUR		0	73H 73G
AS	SEA	BZN	*	0	DH4
AS	SEA	COS		0	CR7
AS	SEA	DCA		0	73H
AS	SEA	DEN		0	73G 73H 739
AS	SEA	DFW		0	73J 739
AS	SEA	EAT	*	0	DH4
AS	SEA	EUG	*	0	DH4
AS	SEA	EWR		0	73J
AS	SEA	FAI		0	73G 73J 739 73H
AS	SEA	FAT		0	CR7
AS	SEA	FAT	*	0	CR7
AS	SEA	FCA	*	0	DH4
AS	SEA	FLL		0	73H
AS	SEA	GEG		0	734
AS	SEA	GEG	*	0	DH4
AS	SEA	GTF	*	0	DH4
AS	SEA	HNL		0	73H
AS	SEA	HNL	*	0	753
AS	SEA	IAH		0	73J
AS	SEA	JFK	*	0	738
AS	SEA	JNU		0	73Q 734 73H
AS	SEA	KOA		0	73H
AS	SEA	KTN		0	73Q 734
AS	SEA	LAS		0	73H 739 73G 73J
AS	SEA	LAX		0	73J 739 73G 734 73H
AS	SEA	LGB	*	0	CR7
AS	SEA	LIH		0	73H
AS	SEA	LWS	*	0	DH4
AS	SEA	MCI		0	73J
AS	SEA	MCO		0	73H 73J
AS	SEA	MFR	*	0	DH4
AS	SEA	MSO	*	0	DH4
AS	SEA	MSP		0	739 73G 73J
AS	SEA	OAK		0	73H 73G 734
AS	SEA	OGG		0	73H
AS	SEA	OMA	*	0	CR7
AS	SEA	ONT		0	734 73H
AS	SEA	ORD		0	739 73J 73H
AS	SEA	PDX	*	0	DH4 CR7
AS	SEA	PHL		0	73J 73H
AS	SEA	PHX		0	73G 734 73J 73H
AS	SEA	PSC	*	0	DH4
AS	SEA	PSP		0	73G 73H
AS	SEA	PUW	*	0	DH4
AS	SEA	RDM	*	0	DH4
AS	SEA	RNO	*	0	DH4
AS	SEA	SAN		0	73H 73J 734 739 73G
AS	SEA	SAT		0	73H 73J
AS	SEA	SBA	*	0	CR7
AS	SEA	SFO		0	73J 734 73G 73H 739
AS	SEA	SJC		0	734 73H 73J 739
AS	SEA	SLC		0	739 734 73H 73G
AS	SEA	SMF		0	73H
AS	SEA	SNA		0	73G 73H
AS	SEA	STL		0	73H 73J
AS	SEA	STS	*	0	DH4
AS	SEA	TUS		0	73J
AS	SEA	YEG	*	0	DH4
AS	SEA	YKM	*	0	DH4
AS	SEA	YLW	*	0	DH4
AS	SEA	YVR	*	0	DH4
AS	SEA	YYC	*	0	DH4
AS	SEA	YYJ	*	0	DH4
AS	SFO	DFW	*	0	738 757 763
AS	SFO	JFK	*	0	763 321
AS	SFO	LAX	*	0	738
AS	SFO	MIA	*	0	757 763 738
AS	SFO	ORD	*	0	738
AS	SFO	PDX		0	734 73H 73G
AS	SFO	PDX	*	0	DH4
AS	SFO	PSP		0	734
AS	SFO	PVR		0	73J 739
AS	SFO	SEA		0	73H 734 73G 73J 739
AS	SFO	SJD		0	734
AS	SIT	JNU		0	734
AS	SIT	KTN		0	734
AS	SJC	BOI	*	0	DH4
AS	SJC	GDL		0	73H
AS	SJC	HNL		0	73H
AS	SJC	KOA		0	73H
AS	SJC	LAX	*	0	CRJ
AS	SJC	LIH		0	73H
AS	SJC	OGG		0	73H
AS	SJC	PDX		0	73H 734 73G
AS	SJC	PDX	*	0	DH4
AS	SJC	RNO	*	0	DH4
AS	SJC	SEA		0	73H 739 734 73J
AS	SJC	SJD		0	734
AS	SJD	LAX		0	73J 734
AS	SJD	SAN		0	73H
AS	SJD	SFO		0	734
AS	SJD	SJC		0	734
AS	SLC	ATL	*	0	757 763 738
AS	SLC	CVG	*	0	73H
AS	SLC	LAX	*	0	757
AS	SLC	MSY	*	0	319 320
AS	SLC	PDX	*	0	320 73H 757
AS	SLC	SAN	*	0	319 738 320
AS	SLC	SEA		0	739 734 73H 73G
AS	SMF	BOI	*	0	DH4
AS	SMF	LAX	*	0	CRJ
AS	SMF	OGG		0	73H
AS	SMF	PDX	*	0	DH4
AS	SMF	PSP	*	0	DH4
AS	SMF	SEA		0	73H
AS	SNA	DFW	*	0	738
AS	SNA	PDX		0	73G 73H
AS	SNA	SEA		0	73G 73H
AS	SNP	ANC	*	0	SF3
AS	STG	ANC	*	0	SF3
AS	STL	LAX	*	0	M83
AS	STL	SEA		0	73H 73J
AS	STS	LAX	*	0	DH4
AS	STS	PDX	*	0	DH4
AS	STS	SAN	*	0	DH4
AS	STS	SEA	*	0	DH4
AS	TUS	LAX	*	0	CRJ
AS	TUS	PDX	*	0	CR7
AS	TUS	SEA		0	73J
AS	TYS	ATL	*	0	CRJ 717 CR9 CR7
AS	UNK	ANC	*	0	SF3 DH8
AS	VDZ	ANC	*	0	DH8 BE1
AS	WRG	KTN		0	73Q
AS	WRG	PSG		0	73Q
AS	YAK	CDV		0	73Q
AS	YAK	JNU		0	73Q
AS	YEG	SEA	*	0	DH4
AS	YKM	SEA	*	0	DH4
AS	YLW	SEA	*	0	DH4
AS	YVR	LAX		0	739 734 73J
AS	YVR	PDX	*	0	DH4
AS	YVR	SEA	*	0	DH4
AS	YYC	SEA	*	0	DH4
AS	YYJ	SEA	*	0	DH4
AS	ZIH	LAX		0	739
AS	ZLO	LAX		0	73H
AT	ABJ	CMN		0	738 73G
AT	ACC	CMN		0	738 73G
AT	AGA	BRU		0	319
AT	AGA	CMN		0	73G AT7 738
AT	AGA	EUN		0	738
AT	AGA	ORY		0	738
AT	AGA	VIL		0	738
AT	AGP	CMN		0	AT7
AT	AHU	CMN		0	AT7
AT	ALG	CMN		0	763 738
AT	AMS	CMN		0	738
AT	AMS	NDR		0	738
AT	AMS	TNG		0	73G 738
AT	ARN	CMN		0	738
AT	AUH	CMN	*	0	333 346 332
AT	AUH	SIN	*	0	332
AT	BCN	CMN		0	73G 738
AT	BCN	TNG		0	73G
AT	BEY	CMN		0	738
AT	BGF	CMN		0	738
AT	BJL	CMN		0	738
AT	BJL	OXB		0	738
AT	BJL	RAI		0	738
AT	BKO	CMN		0	738
AT	BLQ	CMN		0	738 73G
AT	BOD	CMN		0	738 73G
AT	BOD	RAK		0	738
AT	BRU	AGA		0	319
AT	BRU	CMN		0	738 73G
AT	BRU	NDR		0	738
AT	BRU	OUD		0	73G
AT	BRU	RAK		0	319
AT	BRU	TNG		0	73G 738
AT	BZV	CMN		0	738
AT	BZV	PNR		0	738
AT	CAI	CMN		0	738
AT	CAI	RUH		0	738
AT	CKY	CMN		0	73G 738
AT	CMN	ABJ		0	73G 738
AT	CMN	AGA		0	73G AT7 738
AT	CMN	AGP		0	AT7
AT	CMN	ALG		0	763 738
AT	CMN	AMS		0	738
AT	CMN	ARN		0	738
AT	CMN	AUH	*	0	333 346 332
AT	CMN	BCN		0	73G 738
AT	CMN	BEY		0	738
AT	CMN	BJL		0	738
AT	CMN	BKO		0	738
AT	CMN	BLQ		0	738 73G
AT	CMN	BOD		0	738 73G
AT	CMN	BRU		0	738 73G
AT	CMN	BZV		0	738
AT	CMN	CAI		0	738
AT	CMN	CKY		0	73G 738
AT	CMN	COO		0	738
AT	CMN	DKR		0	738
AT	CMN	DLA		0	738
AT	CMN	EUN		0	738
AT	CMN	FCO		0	738 73G
AT	CMN	FEZ		0	AT7 738
AT	CMN	FIH		0	738
AT	CMN	FNA		0	73G
AT	CMN	FRA		0	73G 738
AT	CMN	GLN		0	AT7
AT	CMN	GRU		0	763
AT	CMN	GVA		0	738
AT	CMN	IST		0	738
AT	CMN	IST	*	0	340
AT	CMN	JED		0	763 738
AT	CMN	JFK		0	763
AT	CMN	LAD		0	763
AT	CMN	LBV		0	738
AT	CMN	LFW		0	738 73G
AT	CMN	LGW		0	738
AT	CMN	LHR		0	738
AT	CMN	LIS		0	738 AT7
AT	CMN	LPA		0	AT7
AT	CMN	LYS		0	738
AT	CMN	MAD		0	738 73G
AT	CMN	MAD	*	0	320
AT	CMN	MRS		0	738
AT	CMN	MUC		0	73G
AT	CMN	MXP		0	738 73G
AT	CMN	NCE		0	738
AT	CMN	NDR		0	738 AT7
AT	CMN	NIM		0	738
AT	CMN	NKC		0	738 73G
AT	CMN	NSI		0	738
AT	CMN	NTE		0	73G 738
AT	CMN	ORY		0	738 763
AT	CMN	OUA		0	738 73G
AT	CMN	OUD		0	73G AT7 738
AT	CMN	OXB		0	738 73G
AT	CMN	OZZ		0	AT7 738
AT	CMN	PNR		0	738
AT	CMN	RAI		0	738 73G
AT	CMN	RAK		0	738 AT7 73G
AT	CMN	RBA		0	AT7
AT	CMN	ROB		0	738 73G
AT	CMN	SSG		0	738
AT	CMN	SVO		0	738 73G
AT	CMN	SXB		0	73G
AT	CMN	TFN		0	AT7
AT	CMN	TIP		0	73G 738
AT	CMN	TLS		0	738 73G
AT	CMN	TNG		0	AT7 738 73G
AT	CMN	TRN		0	73G 738
AT	CMN	TTU		0	AT7
AT	CMN	TUN		0	738 73G
AT	CMN	TXL		0	738 73G
AT	CMN	VIL		0	738
AT	CMN	VLC		0	AT7
AT	CMN	YUL		0	763
AT	CMN	ZRH		0	738 73G
AT	COO	LOS		0	738
AT	CPH	CMN		0	738 73G
AT	DKR	CMN		0	738
AT	DLA	BGF		0	738
